# Region type : patch cOutlet
# Faces  :     1744
# Area   :     4.2541269e-05
# Time         	average(U)	average(p)	average(T)
0.0899186      	(-4.9956049e-03 -1.1925808e+01 1.3640600e-01)	1.0558629e+05	2.9090969e+02
0.089919       	(-3.8542596e-04 -1.1946343e+01 1.3981073e-01)	1.0559667e+05	2.9091818e+02
0.0899194      	(3.0010742e-03 -1.1968122e+01 1.3960862e-01)	1.0560780e+05	2.9092709e+02
0.0899198      	(4.6953894e-03 -1.1990239e+01 1.3596892e-01)	1.0561924e+05	2.9093606e+02
0.0899202      	(4.2609996e-03 -1.2011987e+01 1.2920775e-01)	1.0563071e+05	2.9094485e+02
0.0899205      	(1.4268831e-03 -1.2032744e+01 1.1987363e-01)	1.0564194e+05	2.9095326e+02
0.0899209      	(-3.7027471e-03 -1.2051954e+01 1.0876601e-01)	1.0565265e+05	2.9096086e+02
0.0899213      	(-1.0834884e-02 -1.2069205e+01 9.6642535e-02)	1.0566263e+05	2.9096803e+02
0.0899217      	(-1.9565311e-02 -1.2084243e+01 8.4096701e-02)	1.0567177e+05	2.9097455e+02
0.0899221      	(-2.9408671e-02 -1.2096960e+01 7.1504512e-02)	1.0568002e+05	2.9098023e+02
0.0899224      	(-3.9817505e-02 -1.2107628e+01 5.9151369e-02)	1.0568748e+05	2.9098518e+02
0.0899228      	(-5.0137819e-02 -1.2117034e+01 4.7288485e-02)	1.0569449e+05	2.9099041e+02
0.0899232      	(-5.9518427e-02 -1.2126095e+01 3.6146260e-02)	1.0570147e+05	2.9099591e+02
0.0899236      	(-6.7061313e-02 -1.2135692e+01 2.6117608e-02)	1.0570883e+05	2.9100197e+02
0.089924       	(-7.1823757e-02 -1.2146656e+01 1.7509751e-02)	1.0571690e+05	2.9100873e+02
0.0899243      	(-7.3043286e-02 -1.2158881e+01 1.0481121e-02)	1.0572561e+05	2.9101623e+02
0.0899247      	(-7.0276087e-02 -1.2171238e+01 4.8500743e-03)	1.0573447e+05	2.9102326e+02
0.0899251      	(-6.3315320e-02 -1.2181825e+01 3.5328013e-04)	1.0574251e+05	2.9102927e+02
0.0899255      	(-5.1861493e-02 -1.2188397e+01 -3.2826465e-03)	1.0574859e+05	2.9103336e+02
0.0899259      	(-3.5874589e-02 -1.2189363e+01 -6.5096207e-03)	1.0575180e+05	2.9103551e+02
0.0899262      	(-1.5828007e-02 -1.2185052e+01 -9.8505185e-03)	1.0575215e+05	2.9103521e+02
0.0899266      	(7.3876181e-03 -1.2177285e+01 -1.3650204e-02)	1.0575041e+05	2.9103366e+02
0.089927       	(3.2918530e-02 -1.2168343e+01 -1.8233121e-02)	1.0574772e+05	2.9103172e+02
0.0899274      	(6.0135872e-02 -1.2159845e+01 -2.3703019e-02)	1.0574480e+05	2.9102974e+02
0.0899278      	(8.8524506e-02 -1.2152231e+01 -2.9985292e-02)	1.0574179e+05	2.9102755e+02
0.0899282      	(1.1705252e-01 -1.2144522e+01 -3.6785424e-02)	1.0573801e+05	2.9102453e+02
0.0899285      	(1.4408213e-01 -1.2135545e+01 -4.3524281e-02)	1.0573276e+05	2.9102033e+02
0.0899289      	(1.6809755e-01 -1.2125199e+01 -4.9745210e-02)	1.0572606e+05	2.9101524e+02
0.0899293      	(1.8816358e-01 -1.2115017e+01 -5.5193999e-02)	1.0571877e+05	2.9101012e+02
0.0899297      	(2.0339896e-01 -1.2107758e+01 -5.9637031e-02)	1.0571241e+05	2.9100627e+02
0.0899301      	(2.1308132e-01 -1.2106678e+01 -6.2796108e-02)	1.0570874e+05	2.9100475e+02
0.0899304      	(2.1689213e-01 -1.2114167e+01 -6.4397697e-02)	1.0570906e+05	2.9100678e+02
0.0899308      	(2.1498788e-01 -1.2130819e+01 -6.4002714e-02)	1.0571390e+05	2.9101224e+02
0.0899312      	(2.0789799e-01 -1.2154672e+01 -6.1264205e-02)	1.0572273e+05	2.9102004e+02
0.0899316      	(1.9643032e-01 -1.2181094e+01 -5.6044728e-02)	1.0573383e+05	2.9102866e+02
0.089932       	(1.8134308e-01 -1.2204656e+01 -4.8408040e-02)	1.0574489e+05	2.9103665e+02
0.0899323      	(1.6316141e-01 -1.2222056e+01 -3.8838205e-02)	1.0575433e+05	2.9104307e+02
0.0899327      	(1.4258217e-01 -1.2233159e+01 -2.8084922e-02)	1.0576169e+05	2.9104747e+02
0.0899331      	(1.2037424e-01 -1.2239387e+01 -1.6828409e-02)	1.0576712e+05	2.9105082e+02
0.0899335      	(9.6928969e-02 -1.2241755e+01 -5.3121970e-03)	1.0577085e+05	2.9105301e+02
0.0899339      	(7.2896434e-02 -1.2240632e+01 6.1087403e-03)	1.0577271e+05	2.9105372e+02
0.0899342      	(4.8735526e-02 -1.2234446e+01 1.7312313e-02)	1.0577159e+05	2.9105182e+02
0.0899346      	(2.4572750e-02 -1.2220557e+01 2.8257990e-02)	1.0576581e+05	2.9104660e+02
0.089935       	(8.1768943e-04 -1.2197119e+01 3.8533713e-02)	1.0575428e+05	2.9103619e+02
0.0899354      	(-2.1888989e-02 -1.2164026e+01 4.7539100e-02)	1.0573683e+05	2.9102170e+02
0.0899358      	(-4.2954471e-02 -1.2122754e+01 5.4809244e-02)	1.0571406e+05	2.9100303e+02
0.0899361      	(-6.2023214e-02 -1.2075990e+01 5.9957328e-02)	1.0568737e+05	2.9098219e+02
0.0899365      	(-7.8834011e-02 -1.2026967e+01 6.2817013e-02)	1.0565881e+05	2.9096078e+02
0.0899369      	(-9.3014386e-02 -1.1979528e+01 6.3338857e-02)	1.0563069e+05	2.9093960e+02
0.0899373      	(-1.0363124e-01 -1.1937055e+01 6.1102373e-02)	1.0560486e+05	2.9092097e+02
0.0899377      	(-1.1009554e-01 -1.1901531e+01 5.5879196e-02)	1.0558243e+05	2.9090470e+02
0.089938       	(-1.1294107e-01 -1.1872983e+01 4.8000372e-02)	1.0556355e+05	2.9089114e+02
0.0899384      	(-1.1328719e-01 -1.1850072e+01 3.8319449e-02)	1.0554775e+05	2.9087990e+02
0.0899388      	(-1.1202301e-01 -1.1831677e+01 2.7467400e-02)	1.0553459e+05	2.9087072e+02
0.0899392      	(-1.0965095e-01 -1.1818085e+01 1.5722491e-02)	1.0552427e+05	2.9086397e+02
0.0899396      	(-1.0664456e-01 -1.1810708e+01 3.1392526e-03)	1.0551767e+05	2.9086040e+02
0.08994        	(-1.0348390e-01 -1.1811160e+01 -1.0115363e-02)	1.0551591e+05	2.9086069e+02
0.0899403      	(-1.0043103e-01 -1.1820399e+01 -2.3723977e-02)	1.0551953e+05	2.9086500e+02
0.0899407      	(-9.7252193e-02 -1.1838187e+01 -3.7293827e-02)	1.0552830e+05	2.9087293e+02
0.0899411      	(-9.3699217e-02 -1.1862901e+01 -5.0330997e-02)	1.0554125e+05	2.9088374e+02
0.0899415      	(-8.9672429e-02 -1.1892468e+01 -6.2451325e-02)	1.0555721e+05	2.9089656e+02
0.0899419      	(-8.5185532e-02 -1.1925518e+01 -7.3270063e-02)	1.0557525e+05	2.9091088e+02
0.0899422      	(-8.0339434e-02 -1.1961513e+01 -8.2475683e-02)	1.0559503e+05	2.9092660e+02
0.0899426      	(-7.5095675e-02 -1.2000527e+01 -8.9763544e-02)	1.0561649e+05	2.9094374e+02
0.089943       	(-6.9244910e-02 -1.2042201e+01 -9.4848746e-02)	1.0563934e+05	2.9096197e+02
0.0899434      	(-6.2383404e-02 -1.2084685e+01 -9.7670521e-02)	1.0566271e+05	2.9098036e+02
0.0899438      	(-5.4195740e-02 -1.2124509e+01 -9.8368008e-02)	1.0568509e+05	2.9099750e+02
0.0899441      	(-4.4586468e-02 -1.2158224e+01 -9.7200060e-02)	1.0570492e+05	2.9101190e+02
0.0899445      	(-3.3575283e-02 -1.2183709e+01 -9.4404206e-02)	1.0572113e+05	2.9102347e+02
0.0899449      	(-2.1046835e-02 -1.2200359e+01 -9.0135589e-02)	1.0573334e+05	2.9103161e+02
0.0899453      	(-7.1673899e-03 -1.2208487e+01 -8.4574143e-02)	1.0574150e+05	2.9103681e+02
0.0899457      	(7.8733024e-03 -1.2208753e+01 -7.7651834e-02)	1.0574568e+05	2.9103900e+02
0.089946       	(2.3987129e-02 -1.2202211e+01 -6.9280500e-02)	1.0574616e+05	2.9103848e+02
0.0899464      	(4.0736698e-02 -1.2190050e+01 -5.9501318e-02)	1.0574331e+05	2.9103564e+02
0.0899468      	(5.7647072e-02 -1.2173324e+01 -4.8756264e-02)	1.0573756e+05	2.9103078e+02
0.0899472      	(7.4479134e-02 -1.2153021e+01 -3.7513486e-02)	1.0572940e+05	2.9102431e+02
0.0899476      	(9.0781202e-02 -1.2130584e+01 -2.6442617e-02)	1.0571962e+05	2.9101687e+02
0.0899479      	(1.0605845e-01 -1.2107722e+01 -1.6287800e-02)	1.0570909e+05	2.9100902e+02
0.0899483      	(1.2004584e-01 -1.2085786e+01 -7.5352970e-03)	1.0569855e+05	2.9100131e+02
0.0899487      	(1.3251197e-01 -1.2065821e+01 -5.1268706e-04)	1.0568857e+05	2.9099460e+02
0.0899491      	(1.4316942e-01 -1.2048536e+01 4.6540416e-03)	1.0567953e+05	2.9098820e+02
0.0899495      	(1.5178920e-01 -1.2034135e+01 7.8857539e-03)	1.0567157e+05	2.9098263e+02
0.0899498      	(1.5792010e-01 -1.2022807e+01 9.0685642e-03)	1.0566480e+05	2.9097798e+02
0.0899502      	(1.6123133e-01 -1.2014435e+01 8.1456630e-03)	1.0565917e+05	2.9097416e+02
0.0899506      	(1.6157886e-01 -1.2008894e+01 5.2177914e-03)	1.0565463e+05	2.9097123e+02
0.089951       	(1.5854201e-01 -1.2005970e+01 5.3866375e-04)	1.0565118e+05	2.9096911e+02
0.0899514      	(1.5172843e-01 -1.2004962e+01 -5.6360828e-03)	1.0564864e+05	2.9096799e+02
0.0899517      	(1.4092945e-01 -1.2005490e+01 -1.3086175e-02)	1.0564722e+05	2.9096852e+02
0.0899521      	(1.2587369e-01 -1.2008517e+01 -2.1389824e-02)	1.0564757e+05	2.9096948e+02
0.0899525      	(1.0641536e-01 -1.2015152e+01 -3.0081044e-02)	1.0565024e+05	2.9097220e+02
0.0899529      	(8.3034757e-02 -1.2025685e+01 -3.8643523e-02)	1.0565541e+05	2.9097669e+02
0.0899533      	(5.6983456e-02 -1.2039437e+01 -4.6841687e-02)	1.0566269e+05	2.9098261e+02
0.0899537      	(2.9413959e-02 -1.2055146e+01 -5.4654375e-02)	1.0567142e+05	2.9098952e+02
0.089954       	(7.2008562e-04 -1.2071617e+01 -6.1969161e-02)	1.0568088e+05	2.9099667e+02
0.0899544      	(-2.8907034e-02 -1.2088033e+01 -6.8459222e-02)	1.0569058e+05	2.9100416e+02
0.0899548      	(-5.8826719e-02 -1.2104186e+01 -7.3841917e-02)	1.0570031e+05	2.9101177e+02
0.0899552      	(-8.7907055e-02 -1.2120398e+01 -7.8030609e-02)	1.0571008e+05	2.9101955e+02
0.0899556      	(-1.1487603e-01 -1.2137048e+01 -8.1069439e-02)	1.0571994e+05	2.9102746e+02
0.0899559      	(-1.3861998e-01 -1.2153791e+01 -8.3252424e-02)	1.0572969e+05	2.9103518e+02
0.0899563      	(-1.5839858e-01 -1.2168725e+01 -8.4862774e-02)	1.0573852e+05	2.9104204e+02
0.0899567      	(-1.7382955e-01 -1.2178541e+01 -8.6095466e-02)	1.0574480e+05	2.9104526e+02
0.0899571      	(-1.8537018e-01 -1.2180423e+01 -8.7099511e-02)	1.0574669e+05	2.9104483e+02
0.0899575      	(-1.9321128e-01 -1.2172720e+01 -8.7942488e-02)	1.0574312e+05	2.9104036e+02
0.0899578      	(-1.9723197e-01 -1.2155659e+01 -8.8922602e-02)	1.0573405e+05	2.9103185e+02
0.0899582      	(-1.9703309e-01 -1.2131032e+01 -9.0342138e-02)	1.0572036e+05	2.9102019e+02
0.0899586      	(-1.9227791e-01 -1.2101719e+01 -9.2672486e-02)	1.0570361e+05	2.9100676e+02
0.089959       	(-1.8266433e-01 -1.2070849e+01 -9.6344294e-02)	1.0568563e+05	2.9099295e+02
0.0899594      	(-1.6825950e-01 -1.2041637e+01 -1.0125483e-01)	1.0566832e+05	2.9098119e+02
0.0899597      	(-1.4997291e-01 -1.2016887e+01 -1.0701492e-01)	1.0565353e+05	2.9097073e+02
0.0899601      	(-1.2927214e-01 -1.1998981e+01 -1.1276639e-01)	1.0564239e+05	2.9096332e+02
0.0899605      	(-1.0834297e-01 -1.1988076e+01 -1.1722561e-01)	1.0563505e+05	2.9095886e+02
0.0899609      	(-8.9457391e-02 -1.1983349e+01 -1.1922228e-01)	1.0563133e+05	2.9095729e+02
0.0899613      	(-7.4059364e-02 -1.1985175e+01 -1.1812458e-01)	1.0563149e+05	2.9095895e+02
0.0899616      	(-6.2729745e-02 -1.1994784e+01 -1.1359949e-01)	1.0563615e+05	2.9096421e+02
0.089962       	(-5.5604613e-02 -1.2013083e+01 -1.0549708e-01)	1.0564562e+05	2.9097316e+02
0.0899624      	(-5.2402011e-02 -1.2039180e+01 -9.3845486e-02)	1.0565929e+05	2.9098501e+02
0.0899628      	(-5.2429469e-02 -1.2070285e+01 -7.8967373e-02)	1.0567575e+05	2.9099852e+02
0.0899632      	(-5.4815895e-02 -1.2101939e+01 -6.1220520e-02)	1.0569300e+05	2.9101196e+02
0.0899635      	(-5.8969850e-02 -1.2129563e+01 -4.1072991e-02)	1.0570897e+05	2.9102307e+02
0.0899639      	(-6.3989734e-02 -1.2149796e+01 -1.8997199e-02)	1.0572181e+05	2.9103200e+02
0.0899643      	(-6.9449141e-02 -1.2160892e+01 4.3340912e-03)	1.0573065e+05	2.9103771e+02
0.0899647      	(-7.5013406e-02 -1.2163526e+01 2.8440948e-02)	1.0573549e+05	2.9104043e+02
0.0899651      	(-8.0412673e-02 -1.2159225e+01 5.2704960e-02)	1.0573671e+05	2.9104038e+02
0.0899654      	(-8.5386364e-02 -1.2148844e+01 7.6117427e-02)	1.0573430e+05	2.9103750e+02
0.0899658      	(-8.9796238e-02 -1.2132254e+01 9.7602013e-02)	1.0572786e+05	2.9103139e+02
0.0899662      	(-9.3763945e-02 -1.2109229e+01 1.1642213e-01)	1.0571697e+05	2.9102184e+02
0.0899666      	(-9.7518298e-02 -1.2080326e+01 1.3213597e-01)	1.0570177e+05	2.9100910e+02
0.089967       	(-1.0096010e-01 -1.2046997e+01 1.4424878e-01)	1.0568306e+05	2.9099396e+02
0.0899674      	(-1.0364858e-01 -1.2011784e+01 1.5200335e-01)	1.0566226e+05	2.9097768e+02
0.0899677      	(-1.0512370e-01 -1.1976902e+01 1.5475097e-01)	1.0564084e+05	2.9096131e+02
0.0899681      	(-1.0527777e-01 -1.1943794e+01 1.5212810e-01)	1.0561995e+05	2.9094569e+02
0.0899685      	(-1.0438428e-01 -1.1913725e+01 1.4429119e-01)	1.0560068e+05	2.9093155e+02
0.0899689      	(-1.0298546e-01 -1.1887654e+01 1.3159391e-01)	1.0558386e+05	2.9091949e+02
0.0899693      	(-1.0145892e-01 -1.1866463e+01 1.1458295e-01)	1.0557020e+05	2.9090997e+02
0.0899696      	(-1.0000532e-01 -1.1850897e+01 9.3999298e-02)	1.0556014e+05	2.9090377e+02
0.08997        	(-9.8751734e-02 -1.1841121e+01 7.0919179e-02)	1.0555368e+05	2.9089967e+02
0.0899704      	(-9.7744548e-02 -1.1836624e+01 4.6572492e-02)	1.0555042e+05	2.9089886e+02
0.0899708      	(-9.6717775e-02 -1.1836589e+01 2.2042281e-02)	1.0554982e+05	2.9089955e+02
0.0899712      	(-9.5408320e-02 -1.1839843e+01 -1.8683623e-03)	1.0555107e+05	2.9090105e+02
0.0899715      	(-9.3566501e-02 -1.1845646e+01 -2.4466653e-02)	1.0555375e+05	2.9090362e+02
0.0899719      	(-9.0624144e-02 -1.1854324e+01 -4.5489314e-02)	1.0555793e+05	2.9090748e+02
0.0899723      	(-8.5756236e-02 -1.1867268e+01 -6.4578456e-02)	1.0556430e+05	2.9091331e+02
0.0899727      	(-7.8168100e-02 -1.1886247e+01 -8.1205820e-02)	1.0557380e+05	2.9092181e+02
0.0899731      	(-6.7327069e-02 -1.1912767e+01 -9.4922424e-02)	1.0558726e+05	2.9093347e+02
0.0899734      	(-5.3184847e-02 -1.1947014e+01 -1.0557947e-01)	1.0560481e+05	2.9094751e+02
0.0899738      	(-3.6228034e-02 -1.1987278e+01 -1.1340818e-01)	1.0562571e+05	2.9096394e+02
0.0899742      	(-1.7382199e-02 -1.2031037e+01 -1.1878285e-01)	1.0564881e+05	2.9098159e+02
0.0899746      	(2.3647257e-03 -1.2076005e+01 -1.2216226e-01)	1.0567300e+05	2.9100004e+02
0.089975       	(2.2150978e-02 -1.2120671e+01 -1.2411848e-01)	1.0569760e+05	2.9101841e+02
0.0899753      	(4.1277982e-02 -1.2164747e+01 -1.2506449e-01)	1.0572234e+05	2.9103663e+02
0.0899757      	(5.8908131e-02 -1.2208552e+01 -1.2527235e-01)	1.0574723e+05	2.9105565e+02
0.0899761      	(7.4060682e-02 -1.2252477e+01 -1.2496575e-01)	1.0577239e+05	2.9107467e+02
0.0899765      	(8.5911278e-02 -1.2296275e+01 -1.2446961e-01)	1.0579769e+05	2.9109414e+02
0.0899769      	(9.4036725e-02 -1.2338762e+01 -1.2398589e-01)	1.0582259e+05	2.9111302e+02
0.0899772      	(9.8277391e-02 -1.2377729e+01 -1.2347335e-01)	1.0584606e+05	2.9113054e+02
0.0899776      	(9.8560845e-02 -1.2410513e+01 -1.2274947e-01)	1.0586680e+05	2.9114544e+02
0.089978       	(9.4711547e-02 -1.2434764e+01 -1.2148158e-01)	1.0588358e+05	2.9115713e+02
0.0899784      	(8.6591314e-02 -1.2448902e+01 -1.1949907e-01)	1.0589545e+05	2.9116492e+02
0.0899788      	(7.4393041e-02 -1.2452086e+01 -1.1658034e-01)	1.0590164e+05	2.9116827e+02
0.0899791      	(5.8586899e-02 -1.2444362e+01 -1.1260878e-01)	1.0590180e+05	2.9116702e+02
0.0899795      	(3.9901689e-02 -1.2426444e+01 -1.0735392e-01)	1.0589591e+05	2.9116121e+02
0.0899799      	(1.9138710e-02 -1.2399138e+01 -1.0067831e-01)	1.0588419e+05	2.9115133e+02
0.0899803      	(-2.9312410e-03 -1.2362992e+01 -9.2466623e-02)	1.0586669e+05	2.9113713e+02
0.0899807      	(-2.5823297e-02 -1.2317669e+01 -8.2448273e-02)	1.0584314e+05	2.9111800e+02
0.0899811      	(-4.9482036e-02 -1.2263243e+01 -7.0334238e-02)	1.0581339e+05	2.9109406e+02
0.0899814      	(-7.3935136e-02 -1.2199859e+01 -5.5807587e-02)	1.0577752e+05	2.9106550e+02
0.0899818      	(-9.8961860e-02 -1.2129510e+01 -3.8603352e-02)	1.0573659e+05	2.9103376e+02
0.0899822      	(-1.2383992e-01 -1.2055370e+01 -1.8753106e-02)	1.0569245e+05	2.9100083e+02
0.0899826      	(-1.4765690e-01 -1.1981232e+01 3.2916226e-03)	1.0564726e+05	2.9096707e+02
0.089983       	(-1.6923869e-01 -1.1909800e+01 2.6736702e-02)	1.0560262e+05	2.9093303e+02
0.0899833      	(-1.8735041e-01 -1.1842886e+01 5.0397903e-02)	1.0555969e+05	2.9090097e+02
0.0899837      	(-2.0123023e-01 -1.1781934e+01 7.3108385e-02)	1.0551951e+05	2.9087078e+02
0.0899841      	(-2.1050586e-01 -1.1728617e+01 9.3798798e-02)	1.0548322e+05	2.9084440e+02
0.0899845      	(-2.1523508e-01 -1.1685267e+01 1.1142314e-01)	1.0545222e+05	2.9082253e+02
0.0899849      	(-2.1569823e-01 -1.1654477e+01 1.2529873e-01)	1.0542793e+05	2.9080573e+02
0.0899852      	(-2.1233744e-01 -1.1638246e+01 1.3460826e-01)	1.0541128e+05	2.9079564e+02
0.0899856      	(-2.0592607e-01 -1.1636787e+01 1.3851945e-01)	1.0540254e+05	2.9079093e+02
0.089986       	(-1.9758629e-01 -1.1648194e+01 1.3638660e-01)	1.0540088e+05	2.9079126e+02
0.0899864      	(-1.8871461e-01 -1.1668778e+01 1.2833344e-01)	1.0540501e+05	2.9079664e+02
0.0899868      	(-1.8022703e-01 -1.1694910e+01 1.1473149e-01)	1.0541336e+05	2.9080491e+02
0.0899871      	(-1.7259752e-01 -1.1724209e+01 9.6251183e-02)	1.0542492e+05	2.9081420e+02
0.0899875      	(-1.6597711e-01 -1.1755902e+01 7.3606525e-02)	1.0543893e+05	2.9082509e+02
0.0899879      	(-1.6037408e-01 -1.1789146e+01 4.8166403e-02)	1.0545462e+05	2.9083677e+02
0.0899883      	(-1.5571053e-01 -1.1822485e+01 2.1767023e-02)	1.0547101e+05	2.9084882e+02
0.0899887      	(-1.5218590e-01 -1.1854462e+01 -4.1387370e-03)	1.0548726e+05	2.9086104e+02
